system:index,Pozo,anio,fecha,lluvia_mm_mes,mes,.geo
59_00000000000000000001,2A,2025,2025-09-01,6.3305800328962505,9,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
59_00000000000000000002,2B,2025,2025-09-01,6.3305800328962505,9,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
59_00000000000000000003,3,2025,2025-09-01,6.631393081042916,9,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
59_00000000000000000004,4,2025,2025-09-01,6.631393081042916,9,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
59_00000000000000000005,5,2025,2025-09-01,6.631393081042916,9,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
59_00000000000000000006,6,2025,2025-09-01,6.3305800328962505,9,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
59_00000000000000000007,7,2025,2025-09-01,6.3305800328962505,9,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
59_00000000000000000008,8,2025,2025-09-01,6.3305800328962505,9,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
59_00000000000000000009,9,2025,2025-09-01,6.3305800328962505,9,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
59_0000000000000000000a,10,2025,2025-09-01,6.3305800328962505,9,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
59_0000000000000000000b,11,2025,2025-09-01,6.3305800328962505,9,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
59_0000000000000000000c,13,2025,2025-09-01,6.631393081042916,9,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
59_0000000000000000000d,14,2025,2025-09-01,6.3305800328962505,9,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
60_00000000000000000000,1,2025,2025-10-01,8.265491400845349,10,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
60_00000000000000000001,2A,2025,2025-10-01,8.265491400845349,10,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
60_00000000000000000002,2B,2025,2025-10-01,8.265491400845349,10,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
60_00000000000000000003,3,2025,2025-10-01,9.28668616572395,10,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
60_00000000000000000004,4,2025,2025-10-01,9.28668616572395,10,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
60_00000000000000000005,5,2025,2025-10-01,9.28668616572395,10,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
60_00000000000000000006,6,2025,2025-10-01,8.265491400845349,10,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
60_00000000000000000007,7,2025,2025-10-01,8.265491400845349,10,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
60_00000000000000000008,8,2025,2025-10-01,8.265491400845349,10,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
60_00000000000000000009,9,2025,2025-10-01,8.265491400845349,10,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
60_0000000000000000000a,10,2025,2025-10-01,8.265491400845349,10,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
60_0000000000000000000b,11,2025,2025-10-01,8.265491400845349,10,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
60_0000000000000000000c,13,2025,2025-10-01,9.28668616572395,10,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
60_0000000000000000000d,14,2025,2025-10-01,8.265491400845349,10,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
61_00000000000000000000,1,2025,2025-11-01,6.186453840695322,11,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
61_00000000000000000001,2A,2025,2025-11-01,6.186453840695322,11,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
61_00000000000000000002,2B,2025,2025-11-01,6.186453840695322,11,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
61_00000000000000000003,3,2025,2025-11-01,6.104360433295369,11,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
61_00000000000000000004,4,2025,2025-11-01,6.104360433295369,11,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
61_00000000000000000005,5,2025,2025-11-01,6.104360433295369,11,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
61_00000000000000000006,6,2025,2025-11-01,6.186453840695322,11,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
61_00000000000000000007,7,2025,2025-11-01,6.186453840695322,11,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
61_00000000000000000008,8,2025,2025-11-01,6.186453840695322,11,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
61_00000000000000000009,9,2025,2025-11-01,6.186453840695322,11,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
61_0000000000000000000a,10,2025,2025-11-01,6.186453840695322,11,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
61_0000000000000000000b,11,2025,2025-11-01,6.186453840695322,11,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
61_0000000000000000000c,13,2025,2025-11-01,6.104360433295369,11,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
61_0000000000000000000d,14,2025,2025-11-01,6.186453840695322,11,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
62_00000000000000000000,1,2025,2025-12-01,8.883673286763951,12,"{""type"":""Point"",""coordinates"":[-80.74978856992247,-1.7904772673668743]}"
62_00000000000000000001,2A,2025,2025-12-01,8.883673286763951,12,"{""type"":""Point"",""coordinates"":[-80.74983296668937,-1.7921972737811613]}"
62_00000000000000000002,2B,2025,2025-12-01,8.883673286763951,12,"{""type"":""Point"",""coordinates"":[-80.74973480787793,-1.7919951714837858]}"
62_00000000000000000003,3,2025,2025-12-01,10.058306753635406,12,"{""type"":""Point"",""coordinates"":[-80.75404163183657,-1.7918610324218451]}"
62_00000000000000000004,4,2025,2025-12-01,10.058306753635406,12,"{""type"":""Point"",""coordinates"":[-80.75284552065078,-1.7920405050100143]}"
62_00000000000000000005,5,2025,2025-12-01,10.058306753635406,12,"{""type"":""Point"",""coordinates"":[-80.75143985962639,-1.7906481461334953]}"
62_00000000000000000006,6,2025,2025-12-01,8.883673286763951,12,"{""type"":""Point"",""coordinates"":[-80.74975285612159,-1.7905491162625187]}"
62_00000000000000000007,7,2025,2025-12-01,8.883673286763951,12,"{""type"":""Point"",""coordinates"":[-80.74207215614447,-1.7895959830583716]}"
62_00000000000000000008,8,2025,2025-12-01,8.883673286763951,12,"{""type"":""Point"",""coordinates"":[-80.74102347475167,-1.7887111350902782]}"
62_00000000000000000009,9,2025,2025-12-01,8.883673286763951,12,"{""type"":""Point"",""coordinates"":[-80.74052811207812,-1.788495503449671]}"
62_0000000000000000000a,10,2025,2025-12-01,8.883673286763951,12,"{""type"":""Point"",""coordinates"":[-80.73925193837103,-1.7867663408191323]}"
62_0000000000000000000b,11,2025,2025-12-01,8.883673286763951,12,"{""type"":""Point"",""coordinates"":[-80.7402024343937,-1.7876332121283303]}"
62_0000000000000000000c,13,2025,2025-12-01,10.058306753635406,12,"{""type"":""Point"",""coordinates"":[-80.75139502432718,-1.7921705425688443]}"
62_0000000000000000000d,14,2025,2025-12-01,8.883673286763951,12,"{""type"":""Point"",""coordinates"":[-80.74939109928424,-1.7924127744006202]}"
